REGIONE;ANNO;STRUTTURA;Totale valore della produzione (A); 	   Totale costi della produzione (B);Totale proventi e oneri finanziari (C); 	   Totale rettifiche di valore di attivita' finanziarie (D);Totale proventi e oneri straordinari (E); 	   Totale imposte e tasse;RISULTATO DI ESERCIZIO
LOMBARDIA;2003;A.O.OSPEDALI RIUNITI-BERGAMO;271804;271102;-792;0;11648;11558;0
LOMBARDIA;2003;A.O.OSPEDALE TREVIGLIO E CARAVAGGIO;141685;133140;-230;0;-2230;6085;0
LOMBARDIA;2003;A.O.BOLOGNINI-SERIATE;145876;138794;-447;0;23;6658;0
LOMBARDIA;2003;A.O.ISTITUTI OSPITALIERI C.POMA-MANTOVA;305316;289684;-1019;0;-2391;12222;0
LOMBARDIA;2003;A.O.L.SACCO-MI;165962;159160;-143;0;-1153;5506;0
LOMBARDIA;2003;A.O.OSPEDALE NIGUARDA CA' GRANDA-MI;363836;345647;-3070;0;-1147;13972;0
LOMBARDIA;2003;A.O.I.C.P.-MI;213390;200908;-559;3;-2553;9373;0
LOMBARDIA;2003;A.O.F.B.F.-MI;135353;127785;-718;0;-497;6353;0
LOMBARDIA;2003;A.O.S.PAOLO-MI;134060;128549;-655;0;96;4952;0
LOMBARDIA;2003;A.S.L. DELLA PROVINCIA DI MILANO 3;1064766;1076892;-554;0;-706;3254;-16640
LOMBARDIA;2003;A.O.S.CARLO-MI;146024;136432;-745;0;-1984;6863;0
LOMBARDIA;2003;A.O.OSPEDALE CIVILE-LEGNANO;276978;261700;-667;0;-2923;11688;0
LOMBARDIA;2003;A.O.G.SALVINI-GARBAGNATE;240401;225105;-824;0;-2990;11482;0
LOMBARDIA;2003;A.O.OSPEDALE DI CIRCOLO-MELEGNANO;170846;162218;-307;0;-848;7473;0
LOMBARDIA;2003;A.O.OSPEDALE CIVILE-VIMERCATE;285371;270544;-506;0;-2721;11600;0
LOMBARDIA;2003;A.S.L. DELLA PROVINCIA DI PAVIA;632166;627912;-1122;0;-491;2641;0
LOMBARDIA;2003;A.O. DELLA PROVINCIA DI LODI;159194;150323;-577;0;-1648;6646;0
LOMBARDIA;2003;A.O. DELLA PROVINCIA DI PAVIA;201647;189622;-465;0;-2495;9065;0
LOMBARDIA;2003;A.S.L. DELLA PROVINCIA DI SONDRIO;230715;225271;-304;0;-1876;3256;8
LOMBARDIA;2003;A.O.SPEDALI CIVILI-BRESCIA;446641;426452;-373;0;-1333;18483;0
LOMBARDIA;2003;A.S.L. DELLA VALTELLINA;141873;137154;-55;0;-1344;3320;0
LOMBARDIA;2003;A.O.S.GERARDO DEI TINTORI-MONZA;265256;250803;-572;-1;-2575;11305;0
LOMBARDIA;2003;CONSOLIDATO REGIONALE;13399898;13105534;-25852;2;27040;295554;0
LOMBARDIA;2003;A.O.G. PINI-MI;81321;84188;-55;0;6562;3640;0
LOMBARDIA;2001;ASL DELLA PROVINCIA DI BERGAMO;945737;981730;-974;0;374;4106;-40699
LOMBARDIA;2001;ASL DELLA PROVINCIA DI BRESCIA;1096752;1138267;-1533;0;2055;4136;-45129
LOMBARDIA;2001;ASL DELLA PROVINCIA DI COMO;582439;579078;-327;0;-764;2352;-82
LOMBARDIA;2001;ASL DELLA PROVINCIA DI CREMONA;404520;413099;-97;0;1754;1563;-8485
LOMBARDIA;2001;ASL DELLA PROVINCIA DI LECCO;318152;325286;-369;0;110;1747;-9140
LOMBARDIA;2001;ASL DELLA PROVINCIA DI LODI;289939;296301;-113;0;5085;7680;-9070
LOMBARDIA;2001;ASL DELLA PROVINCIA DI MANTOVA;448560;460015;-306;0;3105;3217;-11873
LOMBARDIA;2001;ASL DELLA CITTA' DI MILANO;1557520;1563426;-2274;0;3697;6477;-10960
LOMBARDIA;2001;ASL DELLA PROVINCIA DI MILANO 1;891049;903219;-340;0;-173;3034;-15717
LOMBARDIA;2001;ASL DELLA PROVINCIA DI MILANO 2;485683;496722;-200;0;4171;2334;-9402
LOMBARDIA;2001;AO MACCHI-VA;251806;242006;-255;0;717;10262;0
LOMBARDIA;2001;AO S.ANTONIO ABATE-GALLARATE;106011;102045;-85;0;765;4646;0
LOMBARDIA;2001;AO OSPEDALE DI CIRCOLO-BUSTO ARSIZIO;209072;207832;-356;-2;335;8029;-6812
LOMBARDIA;2001;ASL DELLA PROVINCIA DI VARESE;842290;838682;-695;0;-534;3381;-1002
LOMBARDIA;2001;AO M.MELLINI-CHIARI;77810;83891;-288;0;-211;3530;-10110
LOMBARDIA;2001;AO DESENZANO DEL GARDA-DESENZ.DEL GARDA;148743;155176;-624;0;1201;6666;-12522
LOMBARDIA;2001;AO ISTITUTI OSPITALIERI-CREMONA;159151;162156;-265;0;3071;7002;-7201
LOMBARDIA;2001;AO OSPEDALE MAGGIORE-CREMA;79920;85732;-90;0;437;3744;-9209
LOMBARDIA;2001;AO S.ANNA-COMO;225147;230281;-312;0;530;8387;-13303
LOMBARDIA;2001;AO OSPEDALE DI CIRCOLO-LECCO;182202;183956;-1166;0;4905;7962;-5977
LOMBARDIA;2001;AO E.MORELLI-SONDALO;67657;64585;-35;0;160;3197;0
LOMBARDIA;2001;AO OSPEDALI RIUNITI-BERGAMO;264059;250841;-818;0;-1083;11317;0
LOMBARDIA;2001;AO OSPEDALE TREVIGLIO E CARAVAGGIO;126430;129994;-298;0;-961;5762;-10585
LOMBARDIA;2001;AO BOLOGNINI-SERIATE;135181;136186;-359;0;4560;6528;-3332
LOMBARDIA;2001;AO ISTITUTI OSPITALIERI C.POMA-MANTOVA;274278;267440;-418;0;-816;10625;-5021
LOMBARDIA;2001;AO L.SACCO-MI;137971;142118;-154;0;767;4851;-8385
LOMBARDIA;2001;AO OSPEDALE NIGUARDA CA' GRANDA-MI;320893;324658;-2489;0;1741;12838;-17351
LOMBARDIA;2001;AO I.C.P.-MI;198049;190147;-1044;-43;34;8470;-1621
LOMBARDIA;2001;AO F.B.F.-MI;118991;123338;-441;0;942;5705;-9551
LOMBARDIA;2001;AO S.PAO LO-MI;111306;116162;-1076;0;807;5004;-10129
LOMBARDIA;2001;ASL DELLA PROVINCIA DI MILANO 3;980436;993285;-309;0;13087;3127;-3198
LOMBARDIA;2001;AO S.CARLO-MI;125675;130075;-992;0;330;6238;-11300
LOMBARDIA;2001;AO OSPEDALE CIVILE-LEGNANO;240680;242057;-97;0;-64;10656;-12194
LOMBARDIA;2001;AO G.SALVINI-GARBAGNATE;222334;216674;-389;0;-294;10377;-5400
LOMBARDIA;2001;AO OSPEDALE DI CIRCOLO-MELEGNANO;140873;147570;-552;0;450;5946;-12745
LOMBARDIA;2001;AO OSPEDALE CIVILE-VIMERCATE;261366;256896;-698;0;903;10972;-6297
LOMBARDIA;2001;ASL DELLA PROVINCIA DI PAVIA;676293;665479;-943;0;565;11063;-627
LOMBARDIA;2001;ASL DELLA PROVINCIA DI SONDRIO;244517;249070;-243;0;-1029;6480;-12305
LOMBARDIA;2001;AO SPEDALI CIVILI-BRESCIA;379372;397169;-732;0;2013;17110;-33626
LOMBARDIA;2001;ASL DELLA VALTELLINA;125370;131741;-88;0;601;2867;-8725
LOMBARDIA;2001;AO S.GERARDO DEI TINTORI-MONZA;239954;238081;-339;17;539;10290;-8200
LOMBARDIA;2001;AO G. PINI-MI;77257;75344;-38;0;1386;3261;0
LOMBARDIA;2006;ACCENTRATA REGIONALE;1122632;922809;0;0;0;0;199823
LOMBARDIA;2006;CENTRO PER LE BRONCOPNEUMOPATIE INRCA;7076;6869;-56;0;5;320;-164
LOMBARDIA;2006;ISTITUTO NAZIONALE PER LA CURA TUMORI;183531;176813;-220;0;922;7420;0
LOMBARDIA;2006;ISTITUTO NEUROLOGICO C. BESTA;72394;70151;-66;0;713;2890;0
LOMBARDIA;2006;OSPEDALE POLICLINICO S. MATTEO;284151;278905;-1204;0;6224;10259;7
LOMBARDIA;2006;FONDAZIONE OSPEDALE MAGGIORE POLICLINICO;318830;334821;-880;0;33210;16339;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI BERGAMO;1207341;1197621;-1604;0;-3711;4405;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI BRESCIA;1418254;1407934;-2026;0;-3547;4747;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI COMO;683592;678971;-1126;0;-778;2717;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI CREMONA;494278;491460;-729;0;-453;1636;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI LECCO;387201;382492;-455;0;-1450;2123;681
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI LODI;290399;287657;-469;0;-617;1656;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI MANTOVA;562824;556544;-867;0;-1744;3669;0
LOMBARDIA;2006;A.S.L. DELLA CITTA` DI MILANO;1891142;1877848;-1605;0;-4731;6958;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI MILANO 1;1120610;1111237;-947;0;-2306;4162;1958
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI MILANO 2;627017;623146;-430;0;-1441;2000;0
LOMBARDIA;2006;A.O.MACCHI-VA;314843;303593;-130;0;1548;12668;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI PAVIA;740388;734172;-818;0;-2557;2841;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI SONDRIO;242422;239267;-350;0;-1206;1599;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI VARESE;1011179;1002591;-1830;0;-3114;3644;0
LOMBARDIA;2006;A.S.L. DI VALLECAMONICA-SEBINO;166561;160847;-77;0;-1725;3912;0
LOMBARDIA;2006;A.O.DESENZANO DEL GARDA-DESENZ.DEL GARDA;186701;178313;-584;0;-252;7552;0
LOMBARDIA;2006;A.O.ISTITUTI OSPITALIERI-CREMONA;195842;188210;-467;0;917;8082;0
LOMBARDIA;2006;A.O.OSPEDALE MAGGIORE-CREMA;108280;104169;-78;0;400;4433;0
LOMBARDIA;2006;A.O.S.ANNA-COMO;270786;259893;-592;0;1257;11558;0
LOMBARDIA;2006;A.O.OSPEDALE DI CIRCOLO-LECCO;223009;213362;-747;0;-21;8879;0
LOMBARDIA;2006;A.O.OSPEDALI RIUNITI-BERGAMO;336149;322012;-1867;0;767;13037;0
LOMBARDIA;2006;A.O.OSPEDALE TREVIGLIO E CARAVAGGIO;156148;148740;-379;0;-90;6906;33
LOMBARDIA;2006;A.O.BOLOGNINI-SERIATE;157505;150489;-162;0;128;6982;0
LOMBARDIA;2006;A.O.ISTITUTI OSPITALIERI C.POMA-MANTOVA;313657;306829;-1024;0;5375;11179;0
LOMBARDIA;2006;A.O.L.SACCO-MI;193115;185263;-178;0;-1521;6153;0
LOMBARDIA;2006;A.O.OSPEDALE NIGUARDA CA` GRANDA-MI;420343;405605;-1707;0;2115;15146;0
LOMBARDIA;2006;A.O.I.C.P.-MI;132776;127554;-87;0;-139;4996;0
LOMBARDIA;2006;A.O.F.B.F.-MI;149121;139046;-246;0;-2745;7084;0
LOMBARDIA;2006;A.O.S.PAOLO-MI;167163;159390;-917;0;-383;6473;0
LOMBARDIA;2006;A.S.L. DELLA PROVINCIA DI MILANO 3;1242914;1236282;-1699;0;-1337;3596;0
LOMBARDIA;2006;A.O.S.CARLO-MI;164929;156041;-417;0;-989;7482;0
LOMBARDIA;2006;A.O.OSPEDALE CIVILE-LEGNANO;304978;290876;-941;0;-442;12719;0
LOMBARDIA;2006;A.O.G.SALVINI-GARBAGNATE;265874;250055;-749;0;-2845;12225;0
LOMBARDIA;2006;A.O.OSPEDALE DI CIRCOLO-MELEGNANO;186889;178301;-364;0;-113;8111;0
LOMBARDIA;2006;A.O.OSPEDALE CIVILE-VIMERCATE;329569;315107;-464;0;-886;13112;0
LOMBARDIA;2006;A.O.S.ANTONIO ABATE-GALLARATE;131857;125888;-379;0;-7;5583;0
LOMBARDIA;2006;AZIENDA OSPED. DELLA PROVINCIA DI LODI;177789;169811;-940;0;-10;7028;0
LOMBARDIA;2006;AZIENDA OSPED. DELLA PROVINCIA DI PAVIA;223247;212662;-292;0;-643;9650;0
LOMBARDIA;2006;AZIENDA OSPED. VALTELLINA E VALCHIAVENNA;206106;196712;-384;0;-213;8793;4
LOMBARDIA;2006;A.O.OSPEDALE DI CIRCOLO-BUSTO ARSIZIO;259269;249487;-625;0;1906;11063;0
LOMBARDIA;2006;A.O.SPEDALI CIVILI-BRESCIA;537904;510645;-779;0;-5491;20989;0
LOMBARDIA;2006;A.O.M.MELLINI-CHIARI;105235;100561;-209;0;-210;4255;0
LOMBARDIA;2006;A.O.S.GERARDO DEI TINTORI-MONZA;318179;306654;-629;0;1843;12739;0
LOMBARDIA;2006;CONSOLIDATO REGIONALE;16208019;15716173;-33869;0;-102848;355129;0
LOMBARDIA;2006;A.O.G. PINI-MI;95344;91589;-74;0;-326;3355;0
LOMBARDIA;2007;ACCENTRATA REGIONALE;1206241;1055781;-40000;0;0;0;110460
LOMBARDIA;2007;CENTRO PER LE BRONCOPNEUMOPATIE INRCA;7239;6721;0;0;0;271;247
LOMBARDIA;2007;ISTITUTO NAZIONALE PER LA CURA TUMORI;190237;183534;-126;0;807;7384;0
LOMBARDIA;2007;ISTITUTO NEUROLOGICO C. BESTA;77064;73782;-776;0;365;2871;0
LOMBARDIA;2007;OSPEDALE POLICLINICO S. MATTEO;309911;294347;-2762;0;-1218;11470;114
LOMBARDIA;2007;FONDAZIONE OSPEDALE MAGGIORE POLICLINICO;332774;338795;-1833;0;26075;18221;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI BERGAMO;1254508;1248942;-2405;0;1291;4452;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI BRESCIA;1506028;1498588;-3095;0;513;4858;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI COMO;710419;705376;-1617;0;-717;2709;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI CREMONA;524514;521879;-1246;0;344;1733;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI LECCO;405955;405693;-385;0;2124;2001;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI LODI;300141;297838;-563;38;-109;1669;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI MANTOVA;595693;590079;-1450;0;-529;3635;0
LOMBARDIA;2007;A.S.L. DELLA CITTA` DI MILANO;1950144;1939156;-536;0;-3356;7096;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI MILANO 1;1168406;1163656;-1075;0;691;4366;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI MILANO 2;658948;655775;-969;0;126;2330;0
LOMBARDIA;2007;A.O.MACCHI-VA;355432;340229;-1439;0;-686;13078;0
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI PAVIA;776998;771643;-1281;0;-1088;2980;6
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI SONDRIO;248868;247313;-298;0;491;1714;34
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI VARESE;1051952;1046906;-1132;0;-255;3659;0
LOMBARDIA;2007;A.S.L. DI VALLECAMONICA-SEBINO;173221;169494;-42;0;67;3752;0
LOMBARDIA;2007;A.O.DESENZANO DEL GARDA-DESENZ.DEL GARDA;197449;189156;-541;0;-26;7726;0
LOMBARDIA;2007;A.O.ISTITUTI OSPITALIERI-CREMONA;205574;198046;-507;0;1187;8208;0
LOMBARDIA;2007;A.O.OSPEDALE MAGGIORE-CREMA;115052;110680;-13;0;153;4512;0
LOMBARDIA;2007;A.O.S.ANNA-COMO;282325;270514;-270;0;119;11660;0
LOMBARDIA;2007;A.O.OSPEDALE DI CIRCOLO-LECCO;243597;234063;-681;0;258;9111;0
LOMBARDIA;2007;A.O.OSPEDALI RIUNITI-BERGAMO;358234;345030;-921;0;1039;13322;0
LOMBARDIA;2007;A.O.OSPEDALE TREVIGLIO E CARAVAGGIO;162299;155652;-49;0;640;7225;13
LOMBARDIA;2007;A.O.BOLOGNINI-SERIATE;168639;162501;9;0;872;7019;0
LOMBARDIA;2007;A.O.ISTITUTI OSPITALIERI C.POMA-MANTOVA;322421;311400;-379;0;699;11341;0
LOMBARDIA;2007;A.O.L.SACCO-MI;198625;192115;-236;0;40;6314;0
LOMBARDIA;2007;A.O.OSPEDALE NIGUARDA CA` GRANDA-MI;445004;430931;-1586;0;1961;14448;0
LOMBARDIA;2007;A.O.I.C.P.-MI;153501;148526;-112;0;661;5524;0
LOMBARDIA;2007;A.O.F.B.F.-MI;152351;143845;-670;0;-1051;6785;0
LOMBARDIA;2007;A.O.S.PAOLO-MI;172302;165516;-692;0;172;6273;-7
LOMBARDIA;2007;A.S.L. DELLA PROVINCIA DI MILANO 3;1303681;1297507;-2687;0;86;3573;0
LOMBARDIA;2007;A.O.S.CARLO-MI;160965;153102;-529;0;-247;7087;0
LOMBARDIA;2007;A.O.OSPEDALE CIVILE-LEGNANO;315747;302114;-564;0;-14;13055;0
LOMBARDIA;2007;A.O.G.SALVINI-GARBAGNATE;273243;259101;-389;0;-1283;12470;0
LOMBARDIA;2007;A.O.OSPEDALE DI CIRCOLO-MELEGNANO;200485;191222;-271;0;-459;8532;1
LOMBARDIA;2007;A.O.OSPEDALE CIVILE-VIMERCATE;350057;337158;-659;0;1202;13442;0
LOMBARDIA;2007;A.O.S.ANTONIO ABATE-GALLARATE;138158;131910;-581;0;70;5737;0
LOMBARDIA;2007;AZIENDA OSPED. DELLA PROVINCIA DI LODI;186714;178746;-821;0;29;7176;0
LOMBARDIA;2007;AZIENDA OSPED. DELLA PROVINCIA DI PAVIA;229898;219593;-408;0;-167;9730;0
LOMBARDIA;2007;AZIENDA OSPED. VALTELLINA E VALCHIAVENNA;215393;205943;-410;0;112;9152;0
LOMBARDIA;2007;A.O.OSPEDALE DI CIRCOLO-BUSTO ARSIZIO;274648;262241;-927;0;-190;11290;0
LOMBARDIA;2007;A.O.SPEDALI CIVILI-BRESCIA;567434;546936;-703;0;132;19927;0
LOMBARDIA;2007;A.O.M.MELLINI-CHIARI;111475;106396;-341;0;-286;4452;0
LOMBARDIA;2007;A.O.S.GERARDO DEI TINTORI-MONZA;349396;335408;-1297;0;633;13324;0
LOMBARDIA;2007;CONSOLIDATO REGIONALE;17078211;16576599;-80325;0;-59103;362187;-3
LOMBARDIA;2007;A.O.G. PINI-MI;100677;98618;-60;0;1524;3523;0
LOMBARDIA;2004;ACCENTRATA REGIONALE;2192466;861860;0;0;-12000;0;1318606
LOMBARDIA;2004;INRCA - CASATENOVO;6142;6400;-8;0;8;278;-536
LOMBARDIA;2004;MAGGIORE POLICLINICO;177383;194097;-542;0;15125;9913;-12044
LOMBARDIA;2004;ISTITUTO NAZIONALE PER LA CURA TUMORI;140142;159776;-2379;0;5932;6612;-22693
LOMBARDIA;2004;ISTITUTO NEUROLOGICO C. BESTA;60071;61191;-12;0;404;2385;-3113
LOMBARDIA;2004;OSPEDALE POLICLINICO S. MATTEO;271725;262072;-1583;0;-591;9752;-2273
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI BERGAMO;1038570;1069870;-536;0;-3227;3909;-38972
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI BRESCIA;1214223;1259571;-1178;0;-18102;4231;-68859
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI COMO;603109;627382;-631;0;-542;2272;-27718
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI CREMONA;441849;453609;-295;0;-2265;1375;-15695
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI LECCO;341759;352416;-155;0;-584;1734;-13130
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI LODI;253332;263217;-210;0;-608;1561;-12264
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI MANTOVA;484401;503345;-100;0;4621;3864;-18287
LOMBARDIA;2004;A.S.L. DELLA CITTA' DI MILANO;1679567;1733662;-1475;0;-18467;6208;-80245
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI MILANO 1;975907;1016658;-609;0;-1532;3294;-46186
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI MILANO 2;546030;565061;-275;0;-2231;1927;-23464
LOMBARDIA;2004;A.O.MACCHI-VA;241513;267216;-96;0;-2109;10987;-38895
LOMBARDIA;2004;A.O.S.ANTONIO ABATE-GALLARATE;106301;110977;-254;0;-1138;4984;-11052
LOMBARDIA;2004;A.O.OSPEDALE DI CIRCOLO-BUSTO ARSIZIO;205957;222627;-596;0;-2668;9678;-29612
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI VARESE;896108;919582;-457;0;-1617;3206;-28754
LOMBARDIA;2004;A.O.M.MELLINI-CHIARI;80960;90382;-249;0;-698;3820;-14189
LOMBARDIA;2004;A.O.DESENZANO DEL GARDA-DESENZ.DEL GARDA;153613;160541;-338;0;-1838;6987;-16091
LOMBARDIA;2004;A.O.ISTITUTI OSPITALIERI-CREMONA;164904;167370;-430;0;-832;7552;-11280
LOMBARDIA;2004;A.O.OSPEDALE MAGGIORE-CREMA;80432;95300;-8;0;-856;4052;-19784
LOMBARDIA;2004;A.O.S.ANNA-COMO;198487;237050;-652;0;-2374;10626;-52215
LOMBARDIA;2004;A.O.OSPEDALE DI CIRCOLO-LECCO;170928;192836;-629;0;-1984;8001;-32522
LOMBARDIA;2004;A.O.OSPEDALI RIUNITI-BERGAMO;265547;286442;-1794;0;-2246;11715;-36650
LOMBARDIA;2004;A.O.OSPEDALE TREVIGLIO E CARAVAGGIO;135287;135328;-188;0;-767;5890;-6886
LOMBARDIA;2004;A.O.BOLOGNINI-SERIATE;133971;137751;-555;0;-1398;6085;-11818
LOMBARDIA;2004;A.O.ISTITUTI OSPITALIERI C.POMA-MANTOVA;257817;287324;-1205;0;-3326;11881;-45919
LOMBARDIA;2004;A.O.L.SACCO-MI;160322;165628;-54;0;-966;5557;-11883
LOMBARDIA;2004;A.O.OSPEDALE NIGUARDA CA' GRANDA-MI;285426;354840;-2180;0;994;13675;-84275
LOMBARDIA;2004;A.O.I.C.P.-MI;175156;202778;-484;0;-1996;9213;-39315
LOMBARDIA;2004;A.O.F.B.F.-MI;101261;129842;-236;0;-474;6357;-35648
LOMBARDIA;2004;A.O.S.PAOLO-MI;124676;132485;-768;0;-984;5310;-14871
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI MILANO 3;1087297;1125541;-609;0;-2705;3203;-44761
LOMBARDIA;2004;A.O.S.CARLO-MI;109453;140830;-380;0;-1696;6611;-40064
LOMBARDIA;2004;A.O.OSPEDALE CIVILE-LEGNANO;247044;265907;-511;0;-2594;11604;-33572
LOMBARDIA;2004;A.O.G.SALVINI-GARBAGNATE;194043;228029;-267;0;-2282;11206;-47741
LOMBARDIA;2004;A.O.OSPEDALE DI CIRCOLO-MELEGNANO;131840;161199;-58;0;-2402;7777;-39596
LOMBARDIA;2004;A.O.OSPEDALE CIVILE-VIMERCATE;273919;280368;-218;0;-1670;11592;-19929
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI PAVIA;641658;662798;-756;0;-9277;2556;-33729
LOMBARDIA;2004;A.O. DELLA PROVINCIA DI LODI;117718;152768;-513;0;-1025;6598;-43186
LOMBARDIA;2004;A.O. DELLA PROVINCIA DI PAVIA;175242;195647;-125;0;-2614;8690;-31834
LOMBARDIA;2004;A.S.L. DELLA PROVINCIA DI SONDRIO;214445;216778;-73;0;-758;1474;-4638
LOMBARDIA;2004;A.O.SPEDALI CIVILI-BRESCIA;396687;438625;-220;0;-4793;17239;-64190
LOMBARDIA;2004;A.S.L. DELLA VALTELLINA;140771;144540;-6;0;-693;3349;-7817
LOMBARDIA;2004;A.O.S.GERARDO DEI TINTORI-MONZA;251232;262121;-669;1;-1823;11056;-24436
LOMBARDIA;2004;CONSOLIDATO REGIONALE;14043537;13690321;-21476;1;-113117;290631;-72007
LOMBARDIA;2004;A.O.G. PINI-MI;81223;86744;-41;0;848;3518;-8232
LOMBARDIA;2005;ACCENTRATA REGIONALE;785586;710135;0;0;0;0;75451
LOMBARDIA;2005;MAGGIORE POLICLINICO;6367;6790;-32;0;24;291;-722
LOMBARDIA;2005;ISTITUTO NAZIONALE PER LA CURA TUMORI;173016;163128;-2097;0;-507;7284;0
LOMBARDIA;2005;ISTITUTO NEUROLOGICO C. BESTA;70241;67159;-270;0;-232;2580;0
LOMBARDIA;2005;OSPEDALE POLICLINICO S. MATTEO;279354;270770;102;0;1613;10020;279
LOMBARDIA;2005;FONDAZIONE OSPEDALE MAGGIORE POLICLINICO;307980;317106;-931;0;25657;15600;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI BERGAMO;1159200;1151886;-607;0;-2702;4005;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI BRESCIA;1368769;1356330;-1223;0;-6446;4770;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI COMO;661990;655702;-682;0;-2955;2651;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI CREMONA;481213;477172;-206;0;-1951;1884;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI LECCO;374855;370972;-161;0;-1879;1843;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI LODI;285050;281502;-229;0;-1535;1784;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI MANTOVA;552433;544772;-271;0;-3664;3726;0
LOMBARDIA;2005;A.S.L. DELLA CITTA` DI MILANO;1853240;1832244;-1406;0;-12413;7177;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI MILANO 1;1087024;1078920;-459;0;-3873;3772;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI MILANO 2;606426;601599;-352;0;-1958;2375;142
LOMBARDIA;2005;A.O.MACCHI-VA;313088;291747;-96;0;-9500;11745;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI PAVIA;713950;707310;-609;0;-3253;2778;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI SONDRIO;233400;229792;-175;0;-1745;1688;0
LOMBARDIA;2005;A.S.L. DELLA PROVINCIA DI VARESE;971604;963946;-642;0;-3001;4015;0
LOMBARDIA;2005;A.S.L. DI VALLECAMONICA-SEBINO;162077;157073;-88;0;-1260;3656;0
LOMBARDIA;2005;A.O.DESENZANO DEL GARDA-DESENZ.DEL GARDA;186951;172980;-222;0;-5683;8066;0
LOMBARDIA;2005;A.O.ISTITUTI OSPITALIERI-CREMONA;194880;182107;-230;0;-3883;8660;0
LOMBARDIA;2005;A.O.OSPEDALE MAGGIORE-CREMA;110836;102631;-43;0;-3530;4632;0
LOMBARDIA;2005;A.O.S.ANNA-COMO;277991;255645;-339;0;-10186;11821;0
LOMBARDIA;2005;A.O.OSPEDALE DI CIRCOLO-LECCO;227813;210269;-598;0;-7670;9276;0
LOMBARDIA;2005;A.O.OSPEDALI RIUNITI-BERGAMO;334893;310771;-837;0;-9955;13330;0
LOMBARDIA;2005;A.O.OSPEDALE TREVIGLIO E CARAVAGGIO;157507;145858;-98;0;-5068;6483;0
LOMBARDIA;2005;A.O.BOLOGNINI-SERIATE;157379;144191;-505;0;-5669;7014;0
LOMBARDIA;2005;A.O.ISTITUTI OSPITALIERI C.POMA-MANTOVA;316317;296240;-673;0;-8484;10920;0
LOMBARDIA;2005;A.O.L.SACCO-MI;195087;183539;-82;0;-5301;6165;0
LOMBARDIA;2005;A.O.OSPEDALE NIGUARDA CA` GRANDA-MI;420540;390766;-2184;0;-12170;15420;0
LOMBARDIA;2005;A.O.I.C.P.-MI;133039;119424;-275;0;-7946;5394;0
LOMBARDIA;2005;A.O.F.B.F.-MI;152736;140059;-268;0;-5844;6565;0
